INFO:scipy.optimize.shgo:Splitting first generation
INFO:scipy.optimize.shgo:Constructing and refining simplicial complex graph structure
INFO:scipy.optimize.shgo:Triangulation completed, evaluating all constraints and objective function values.
INFO:scipy.optimize.shgo:Evaluations completed.
INFO:scipy.optimize.shgo:Searching for minimizer pool...
INFO:scipy.optimize.shgo:============================================================
INFO:scipy.optimize.shgo:v.x = [ 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00] is minimizer
INFO:scipy.optimize.shgo:v.f = 0.6666666666666667 is minimizer
INFO:scipy.optimize.shgo:==============================
INFO:scipy.optimize.shgo:Neighbors:
INFO:scipy.optimize.shgo:==============================
INFO:scipy.optimize.shgo:x = (-1.0, 1.0, -1.0, 1.0, 1.0, -1.0, -1.0, -1.0) || f = 1829.4271247461902
INFO:scipy.optimize.shgo:Starting minimization at [-1.000000e+00  0.000000e+00 -1.000000e+00  1.000000e+00  1.000000e+00 -1.000000e+00  1.000000e+00 -1.000000e+00]...
INFO:scipy.optimize.shgo:cbounds found for v_min.x_a = [-1.000000e+00  0.000000e+00 -1.000000e+00  1.000000e+00  1.000000e+00 -1.000000e+00  1.000000e+00 -1.000000e+00]
INFO:scipy.optimize.shgo:cbounds = [[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]
INFO:scipy.optimize.shgo:[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]
INFO:scipy.optimize.shgo:bounds in kwarg:
INFO:scipy.optimize.shgo:[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]
INFO:scipy.optimize.shgo:lres =   message: CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
  success: True
   status: 0
      fun: 5.218547816099317e-12
        x: [-2.274e-01  8.187e-02 -1.944e-01  4.655e-02  3.187e-01
            -3.664e-01  3.946e-01 -1.319e-01]
      nit: 16
      jac: [ 7.272e-07  5.218e-07  4.996e-08  8.493e-07  5.385e-07
            -3.497e-07 -2.937e-06  3.264e-06]
     nfev: 297
     njev: 33
 hess_inv: <8x8 LbfgsInvHessProduct with dtype=float64>
INFO:scipy.optimize.shgo:Function evaluations done = 1289 / 50000000
INFO:scipy.optimize.shgo:self.HC.V[x].f = 1829.427125
INFO:scipy.optimize.shgo:self.HC.V[x].f = 0.666667
INFO:scipy.optimize.shgo:Lowest function evaluation = 0.000000
INFO:scipy.optimize.shgo:Specified minimum = 0.000000
INFO:scipy.optimize.shgo:Vertex minimiser maps = [(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, -1.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (1.0, 0.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (1.0, 0.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (1.0, 0.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (1.0, 0.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (1.0, 0.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0), (1.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 1.0, 0.0, -1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 0.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 1.0, 0.0, -1.0, -1.0), (1.0, 0.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 0.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 1.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 0.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, 0.0, 1.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 0.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 0.0, 1.0, 0.0, -1.0, -1.0), (1.0, 0.0, -1.0, 0.0, 1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 0.0, 1.0, 0.0, -1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (0.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (0.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (1.0, 0.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (1.0, 0.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (0.0, -1.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (0.0, 1.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (0.0, 1.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, -1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (0.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0)]
INFO:scipy.optimize.shgo:Starting minimization at [ 1.000000e+00  0.000000e+00  1.000000e+00  1.000000e+00  1.000000e+00 -1.000000e+00  0.000000e+00 -1.000000e+00]...
INFO:scipy.optimize.shgo:cbounds found for v_min.x_a = [ 1.000000e+00  0.000000e+00  1.000000e+00  1.000000e+00  1.000000e+00 -1.000000e+00  0.000000e+00 -1.000000e+00]
INFO:scipy.optimize.shgo:cbounds = [[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]
INFO:scipy.optimize.shgo:[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]
INFO:scipy.optimize.shgo:bounds in kwarg:
INFO:scipy.optimize.shgo:[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]
INFO:scipy.optimize.shgo:lres =   message: CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
  success: True
   status: 0
      fun: 4.723443858267729e-13
        x: [ 1.713e-01  6.267e-03  2.917e-01  2.604e-01  2.748e-01
            -1.324e-01  1.016e-01 -4.630e-01]
      nit: 19
      jac: [-8.271e-07 -2.276e-07 -5.385e-07  3.941e-07  1.110e-08
             0.000e+00 -1.388e-07 -5.440e-07]
     nfev: 324
     njev: 36
 hess_inv: <8x8 LbfgsInvHessProduct with dtype=float64>
INFO:scipy.optimize.shgo:Function evaluations done = 1289 / 50000000
INFO:scipy.optimize.shgo:self.HC.V[x].f = 1829.427125
INFO:scipy.optimize.shgo:self.HC.V[x].f = 0.666667
INFO:scipy.optimize.shgo:Lowest function evaluation = 0.000000
INFO:scipy.optimize.shgo:Specified minimum = 0.000000
INFO:scipy.optimize.shgo:Vertex minimiser maps = [(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0), (0.0, -1.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (1.0, 0.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (1.0, 0.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (1.0, 0.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (1.0, 0.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (1.0, 0.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0, -1.0), (0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0), (1.0, 0.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 1.0, 0.0, -1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 1.0, 1.0, -1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 0.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 1.0, 0.0, -1.0, -1.0), (1.0, 0.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 0.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 1.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 0.0, 1.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 0.0, 1.0, -1.0, -1.0), (0.0, 1.0, -1.0, 0.0, 1.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 0.0, 1.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 0.0, 1.0, 0.0, -1.0, -1.0), (1.0, 0.0, -1.0, 0.0, 1.0, 0.0, -1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0), (1.0, 0.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 0.0, 1.0, 0.0, -1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 0.0, 0.0, -1.0, -1.0), (0.0, -1.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (0.0, 1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (0.0, -1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (1.0, 0.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (1.0, 0.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, -1.0, 1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 1.0, -1.0, -1.0, 1.0, -1.0), (0.0, -1.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (0.0, 1.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, 1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 1.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, 1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 1.0, -1.0), (0.0, 1.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (-1.0, 0.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (1.0, 0.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, 1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (0.0, 1.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0), (0.0, -1.0, -1.0, 1.0, 1.0, -1.0, 0.0, -1.0), (0.0, 1.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (0.0, -1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (0.0, 1.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (-1.0, 0.0, -1.0, 1.0, 1.0, -1.0, 1.0, -1.0), (1.0, 0.0, 1.0, 1.0, 1.0, -1.0, 0.0, -1.0)]
INFO:scipy.optimize.shgo:Starting minimization at [-1.000000e+00  0.000000e+00 -1.000000e+00  1.000000e+00  0.000000e+00 -1.000000e+00  1.000000e+00 -1.000000e+00]...
INFO:scipy.optimize.shgo:cbounds found for v_min.x_a = [-1.000000e+00  0.000000e+00 -1.000000e+00  1.000000e+00  0.000000e+00 -1.000000e+00  1.000000e+00 -1.000000e+00]
INFO:scipy.optimize.shgo:cbounds = [[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]
INFO:scipy.optimize.shgo:[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]
INFO:scipy.optimize.shgo:bounds in kwarg:
INFO:scipy.optimize.shgo:[[-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0], [-1.0, 1.0]]
INFO:scipy.optimize.shgo:lres =   message: CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL
  success: True
   status: 0
      fun: 3.687494753989995e-12
        x: [ 6.019e-02  1.907e-01  1.014e-01 -2.194e-01 -3.613e-01
            -6.018e-01  3.585e-01 -2.112e-01]
      nit: 35
      jac: [-3.886e-08  1.055e-06  1.327e-06 -1.082e-06 -1.943e-06
            -1.293e-06 -1.887e-07  2.159e-06]
     nfev: 558
     njev: 62
 hess_inv: <8x8 LbfgsInvHessProduct with dtype=float64>
INFO:scipy.optimize.shgo:Function evaluations done = 1289 / 50000000
INFO:scipy.optimize.shgo:self.HC.V[x].f = 1829.427125
INFO:scipy.optimize.shgo:self.HC.V[x].f = 0.666667
INFO:scipy.optimize.shgo:Lowest function evaluation = 0.000000
INFO:scipy.optimize.shgo:Specified minimum = 0.000000
